data_count,asset,canny,asset_size,cond_scale,img_idx,input_prompt,Det_count,Match_count,count_ok,align_ok,rank_ok,success
7,thin_man,default,0.4,1.0,1,human,7,7,True,False,True,False
7,thin_man,default,0.4,1.0,0,human,7,7,True,True,True,True
7,thin_man,default,0.4,1.0,2,human,7,7,True,False,True,False
7,thin_man,default,0.4,1.2,1,human,6,6,False,,,False
7,thin_man,default,0.4,1.2,0,human,7,7,True,False,True,False
7,thin_man,default,0.4,1.2,2,human,7,7,True,False,True,False
7,thin_man,default,0.4,1.4,0,human,7,7,True,False,True,False
7,thin_man,default,0.4,1.4,2,human,7,7,True,False,True,False
7,thin_man,default,0.4,1.4,1,human,7,7,True,True,True,True
7,thin_man,default,0.6,0.6,2,human,6,6,False,,,False
7,thin_man,default,0.6,0.6,0,human,7,7,True,False,True,False
7,thin_man,default,0.6,0.8,0,human,7,7,True,False,True,False
7,thin_man,default,0.6,0.6,1,human,7,7,True,False,True,False
7,thin_man,default,0.6,0.8,1,human,7,7,True,False,True,False
7,thin_man,default,0.6,0.8,2,human,7,7,True,False,True,False
7,thin_man,default,0.6,1.0,0,human,7,7,True,False,True,False
7,thin_man,default,0.6,1.0,1,human,7,7,True,False,True,False
7,thin_man,default,0.6,1.0,2,human,7,7,True,False,True,False
7,thin_man,default,0.6,1.4,1,human,7,7,True,False,True,False
7,thin_man,default,0.6,1.4,0,human,7,7,True,False,True,False
7,thin_man,default,0.6,1.2,1,human,7,7,True,False,True,False
7,thin_man,default,0.6,1.2,0,human,7,7,True,False,True,False
7,thin_man,default,0.6,1.2,2,human,7,7,True,False,True,False
7,thin_man,default,0.6,1.4,2,human,7,7,True,True,True,True
7,thin_man,default,0.8,0.6,1,human,7,7,True,False,True,False
7,thin_man,default,0.8,0.6,0,human,7,7,True,False,True,False
7,thin_man,default,0.8,0.8,0,human,7,7,True,False,True,False
7,thin_man,default,0.8,0.8,1,human,7,7,True,False,True,False
7,thin_man,default,0.8,1.0,0,human,7,7,True,False,True,False
7,thin_man,default,0.8,0.6,2,human,7,7,True,True,True,True
7,thin_man,default,0.8,0.8,2,human,6,6,False,,,False
7,thin_man,default,0.8,1.2,0,human,7,7,True,False,True,False
7,thin_man,default,0.8,1.0,1,human,7,7,True,False,True,False
7,thin_man,default,0.8,1.0,2,human,7,7,True,False,True,False
7,thin_man,default,0.8,1.2,1,human,7,7,True,False,True,False
7,thin_man,default,0.8,1.2,2,human,7,7,True,False,True,False
7,thin_man,blur,0.4,0.6,0,human,6,6,False,,,False
7,thin_man,blur,0.4,0.6,2,human,4,4,False,,,False
7,thin_man,default,0.8,1.4,1,human,7,7,True,False,True,False
7,thin_man,blur,0.4,0.6,1,human,7,7,True,False,False,False
7,thin_man,default,0.8,1.4,2,human,10,7,False,,,False
7,thin_man,default,0.8,1.4,0,human,7,7,True,False,True,False
7,thin_man,blur,0.4,0.8,0,human,0,0,False,,,False
7,thin_man,blur,0.4,0.8,1,human,6,5,False,,,False
7,thin_man,blur,0.4,0.8,2,human,5,5,False,,,False
7,thin_man,blur,0.4,1.2,1,human,7,7,True,False,True,False
7,thin_man,blur,0.4,1.4,0,human,7,7,True,False,True,False
7,thin_man,blur,0.4,1.2,2,human,6,6,False,,,False
7,thin_man,blur,0.4,1.0,1,human,0,0,False,,,False
7,thin_man,blur,0.4,1.0,0,human,7,7,True,False,False,False
7,thin_man,blur,0.4,1.2,0,human,10,7,False,,,False
7,thin_man,blur,0.4,1.0,2,human,6,6,False,,,False
7,thin_man,blur,0.4,1.4,1,human,7,7,True,True,True,True
7,thin_man,blur,0.4,1.4,2,human,0,0,False,,,False
7,thin_man,blur,0.6,0.6,1,human,7,7,True,False,True,False
7,thin_man,blur,0.6,0.6,0,human,4,4,False,,,False
7,thin_man,blur,0.6,0.6,2,human,5,5,False,,,False
7,thin_man,blur,0.6,1.0,0,human,7,7,True,False,True,False
7,thin_man,blur,0.6,0.8,1,human,7,7,True,False,True,False
7,thin_man,blur,0.6,0.8,0,human,7,7,True,False,True,False
7,thin_man,blur,0.6,0.8,2,human,7,7,True,False,True,False
7,thin_man,blur,0.6,1.0,1,human,7,7,True,False,True,False
7,thin_man,blur,0.6,1.0,2,human,7,7,True,False,True,False
7,thin_man,blur,0.6,1.2,0,human,6,6,False,,,False
7,thin_man,blur,0.6,1.2,1,human,7,7,True,False,True,False
7,thin_man,blur,0.6,1.2,2,human,8,7,False,,,False
7,thin_man,blur,0.6,1.4,2,human,7,7,True,False,True,False
7,thin_man,blur,0.6,1.4,1,human,7,7,True,False,True,False
7,thin_man,blur,0.8,0.6,0,human,7,7,True,False,True,False
7,thin_man,blur,0.6,1.4,0,human,7,7,True,False,True,False
7,thin_man,blur,0.8,0.6,2,human,6,6,False,,,False
7,thin_man,blur,0.8,0.6,1,human,8,7,False,,,False
7,thin_man,blur,0.8,0.8,0,human,7,7,True,True,True,True
7,thin_man,blur,0.8,0.8,1,human,7,7,True,True,True,True
7,thin_man,blur,0.8,0.8,2,human,7,7,True,False,True,False
7,thin_man,blur,0.8,1.0,0,human,7,7,True,True,True,True
7,thin_man,blur,0.8,1.0,1,human,7,7,True,False,True,False
7,thin_man,blur,0.8,1.0,2,human,7,7,True,False,True,False
7,thin_man,blur,0.8,1.2,1,human,7,7,True,False,True,False
7,thin_man,blur,0.8,1.2,0,human,7,7,True,False,True,False
7,thin_man,blur,0.8,1.2,2,human,7,7,True,False,True,False
7,thin_man,blur,0.8,1.4,0,human,7,7,True,False,True,False
7,thin_man,blur,0.8,1.4,1,human,7,7,True,False,True,False
7,thin_man,blur,0.8,1.4,2,human,7,7,True,False,True,False
7,thin_man,sparse,0.4,0.8,0,human,7,6,False,,,False
7,thin_man,sparse,0.4,0.6,0,human,5,5,False,,,False
7,thin_man,sparse,0.4,0.6,2,human,7,7,True,False,False,False
7,thin_man,sparse,0.4,0.8,1,human,7,7,True,False,False,False
7,thin_man,sparse,0.4,0.6,1,human,4,4,False,,,False
7,thin_man,sparse,0.4,0.8,2,human,5,5,False,,,False
7,thin_man,sparse,0.4,1.0,0,human,4,4,False,,,False
7,thin_man,sparse,0.4,1.0,1,human,5,5,False,,,False
7,thin_man,sparse,0.4,1.2,0,human,1,1,False,,,False
7,thin_man,sparse,0.4,1.0,2,human,7,6,False,,,False
7,thin_man,sparse,0.4,1.2,2,human,5,5,False,,,False
7,thin_man,sparse,0.4,1.4,0,human,0,0,False,,,False
7,thin_man,sparse,0.6,0.6,0,human,6,6,False,,,False
7,thin_man,sparse,0.4,1.4,1,human,5,5,False,,,False
7,thin_man,sparse,0.4,1.2,1,human,4,4,False,,,False
7,thin_man,sparse,0.4,1.4,2,human,0,0,False,,,False
7,thin_man,sparse,0.6,0.6,2,human,7,6,False,,,False
7,thin_man,sparse,0.6,0.8,0,human,5,5,False,,,False
7,thin_man,sparse,0.6,0.6,1,human,5,5,False,,,False
7,thin_man,sparse,0.6,0.8,1,human,5,5,False,,,False
7,thin_man,sparse,0.6,0.8,2,human,4,4,False,,,False
7,thin_man,sparse,0.6,1.2,0,human,6,5,False,,,False
7,thin_man,sparse,0.6,1.0,0,human,6,6,False,,,False
7,thin_man,sparse,0.6,1.0,2,human,8,7,False,,,False
7,thin_man,sparse,0.6,1.0,1,human,5,5,False,,,False
7,thin_man,sparse,0.6,1.2,1,human,8,7,False,,,False
7,thin_man,sparse,0.6,1.2,2,human,0,0,False,,,False
7,thin_man,sparse,0.6,1.4,0,human,0,0,False,,,False
7,thin_man,sparse,0.6,1.4,1,human,3,3,False,,,False
7,thin_man,sparse,0.6,1.4,2,human,0,0,False,,,False
7,thin_man,sparse,0.8,0.6,0,human,12,6,False,,,False
7,thin_man,sparse,0.8,0.6,1,human,6,6,False,,,False
7,thin_man,sparse,0.8,0.6,2,human,5,5,False,,,False
7,thin_man,sparse,0.8,0.8,0,human,5,5,False,,,False
7,thin_man,sparse,0.8,0.8,1,human,6,6,False,,,False
7,thin_man,sparse,0.8,0.8,2,human,6,6,False,,,False
7,thin_man,sparse,0.8,1.0,0,human,7,7,True,True,True,True
7,thin_man,sparse,0.8,1.0,1,human,7,7,True,False,True,False
7,thin_man,sparse,0.8,1.2,0,human,7,7,True,False,True,False
7,thin_man,sparse,0.8,1.4,1,human,7,7,True,False,True,False
7,thin_man,sparse,0.8,1.0,2,human,7,7,True,False,True,False
7,thin_man,sparse,0.8,1.2,1,human,7,7,True,True,True,True
7,thin_man,sparse,0.8,1.4,0,human,7,7,True,True,True,True
7,thin_man,sparse,0.8,1.2,2,human,7,7,True,True,True,True
7,thin_man,sparse,0.8,1.4,2,human,7,7,True,True,True,True
7,bottle,default,0.4,0.6,1,bottle,6,5,False,,,False
7,bottle,default,0.4,0.6,0,bottle,8,7,False,,,False
7,bottle,default,0.4,0.6,2,bottle,8,6,False,,,False
7,bottle,default,0.4,0.8,0,bottle,11,7,False,,,False
7,bottle,default,0.4,0.8,1,bottle,8,7,False,,,False
7,bottle,default,0.4,1.0,1,bottle,7,7,True,True,True,True
7,bottle,default,0.4,1.0,0,bottle,7,7,True,True,True,True
7,bottle,default,0.4,0.8,2,bottle,6,6,False,,,False
7,bottle,default,0.4,1.0,2,bottle,7,7,True,True,True,True
7,bottle,default,0.4,1.2,0,bottle,7,7,True,True,True,True
7,bottle,default,0.4,1.2,1,bottle,7,7,True,True,True,True
7,bottle,default,0.4,1.2,2,bottle,7,7,True,True,True,True
7,bottle,default,0.4,1.4,0,bottle,7,7,True,True,True,True
7,bottle,default,0.6,0.6,0,bottle,6,6,False,,,False
7,bottle,default,0.6,0.6,1,bottle,6,6,False,,,False
7,bottle,default,0.4,1.4,2,bottle,7,7,True,True,True,True
7,bottle,default,0.6,0.8,0,bottle,7,7,True,False,True,False
7,bottle,default,0.6,0.6,2,bottle,8,7,False,,,False
7,bottle,default,0.4,1.4,1,bottle,7,7,True,True,True,True
7,bottle,default,0.6,0.8,1,bottle,8,7,False,,,False
7,bottle,default,0.6,0.8,2,bottle,7,6,False,,,False
7,bottle,default,0.6,1.0,0,bottle,11,7,False,,,False
7,bottle,default,0.6,1.0,1,bottle,8,7,False,,,False
7,bottle,default,0.6,1.0,2,bottle,7,7,True,True,True,True
7,bottle,default,0.6,1.2,0,bottle,7,7,True,True,True,True
7,bottle,default,0.6,1.2,2,bottle,8,7,False,,,False
7,bottle,default,0.6,1.2,1,bottle,7,7,True,True,True,True
7,bottle,default,0.6,1.4,2,bottle,9,7,False,,,False
7,bottle,default,0.6,1.4,0,bottle,7,7,True,True,True,True
7,bottle,default,0.6,1.4,1,bottle,7,7,True,True,True,True
7,bottle,default,0.8,0.6,0,bottle,7,7,True,True,True,True
7,bottle,default,0.8,0.8,1,bottle,7,7,True,True,True,True
7,bottle,default,0.8,0.6,1,bottle,7,7,True,True,True,True
7,bottle,default,0.8,0.8,0,bottle,7,7,True,True,True,True
7,bottle,default,0.8,0.6,2,bottle,7,7,True,True,True,True
7,bottle,default,0.8,1.0,2,bottle,8,7,False,,,False
7,bottle,default,0.8,0.8,2,bottle,7,7,True,True,True,True
7,bottle,default,0.8,1.0,1,bottle,8,7,False,,,False
7,bottle,default,0.8,1.0,0,bottle,7,7,True,True,True,True
7,bottle,default,0.8,1.2,0,bottle,7,7,True,True,True,True
7,bottle,default,0.8,1.2,1,bottle,8,7,False,,,False
7,bottle,default,0.8,1.4,0,bottle,1,1,False,,,False
7,bottle,default,0.8,1.2,2,bottle,0,0,False,,,False
7,bottle,blur,0.4,0.6,2,bottle,7,7,True,False,False,False
7,bottle,blur,0.4,0.6,0,bottle,8,7,False,,,False
7,bottle,blur,0.4,0.6,1,bottle,14,6,False,,,False
7,bottle,default,0.8,1.4,2,bottle,7,7,True,True,True,True
7,bottle,default,0.8,1.4,1,bottle,6,6,False,,,False
7,bottle,blur,0.4,0.8,0,bottle,8,7,False,,,False
7,bottle,blur,0.4,0.8,1,bottle,7,6,False,,,False
7,bottle,blur,0.4,0.8,2,bottle,7,5,False,,,False
7,bottle,blur,0.4,1.0,0,bottle,0,0,False,,,False
7,bottle,blur,0.4,1.2,2,bottle,5,5,False,,,False
7,bottle,blur,0.4,1.2,0,bottle,7,6,False,,,False
7,bottle,blur,0.4,1.2,1,bottle,0,0,False,,,False
7,bottle,blur,0.4,1.0,1,bottle,5,5,False,,,False
7,bottle,blur,0.4,1.0,2,bottle,6,6,False,,,False
7,bottle,blur,0.4,1.4,0,bottle,0,0,False,,,False
7,bottle,blur,0.4,1.4,1,bottle,3,3,False,,,False
7,bottle,blur,0.4,1.4,2,bottle,2,2,False,,,False
7,bottle,blur,0.6,0.6,2,bottle,8,7,False,,,False
7,bottle,blur,0.6,0.8,1,bottle,0,0,False,,,False
7,bottle,blur,0.6,0.6,0,bottle,7,6,False,,,False
7,bottle,blur,0.6,0.6,1,bottle,7,6,False,,,False
7,bottle,blur,0.6,0.8,2,bottle,4,4,False,,,False
7,bottle,blur,0.6,0.8,0,bottle,7,6,False,,,False
7,bottle,blur,0.6,1.0,0,bottle,5,5,False,,,False
7,bottle,blur,0.6,1.0,2,bottle,9,7,False,,,False
7,bottle,blur,0.6,1.0,1,bottle,7,7,True,False,False,False
7,bottle,blur,0.6,1.2,0,bottle,7,7,True,False,False,False
7,bottle,blur,0.6,1.4,2,bottle,6,6,False,,,False
7,bottle,blur,0.6,1.4,1,bottle,10,7,False,,,False
7,bottle,blur,0.6,1.2,2,bottle,7,7,True,False,False,False
7,bottle,blur,0.6,1.2,1,bottle,5,5,False,,,False
7,bottle,blur,0.6,1.4,0,bottle,7,7,True,False,True,False
7,bottle,blur,0.8,0.6,1,bottle,8,7,False,,,False
7,bottle,blur,0.8,0.6,0,bottle,14,7,False,,,False
7,bottle,blur,0.8,0.6,2,bottle,8,7,False,,,False
7,bottle,blur,0.8,0.8,0,bottle,7,7,True,False,False,False
7,bottle,blur,0.8,0.8,2,bottle,4,4,False,,,False
7,bottle,blur,0.8,1.2,0,bottle,0,0,False,,,False
7,bottle,blur,0.8,1.0,0,bottle,0,0,False,,,False
7,bottle,blur,0.8,0.8,1,bottle,0,0,False,,,False
7,bottle,blur,0.8,1.0,2,bottle,8,7,False,,,False
7,bottle,blur,0.8,1.0,1,bottle,11,7,False,,,False
7,bottle,blur,0.8,1.2,1,bottle,7,7,True,False,False,False
7,bottle,blur,0.8,1.2,2,bottle,7,7,True,True,True,True
7,bottle,blur,0.8,1.4,1,bottle,4,4,False,,,False
7,bottle,sparse,0.4,0.6,0,bottle,6,6,False,,,False
7,bottle,blur,0.8,1.4,0,bottle,3,3,False,,,False
7,bottle,sparse,0.4,0.6,1,bottle,5,5,False,,,False
7,bottle,blur,0.8,1.4,2,bottle,0,0,False,,,False
7,bottle,sparse,0.4,0.8,0,bottle,7,7,True,False,False,False
7,bottle,sparse,0.4,0.8,1,bottle,7,7,True,False,False,False
7,bottle,sparse,0.4,0.6,2,bottle,10,5,False,,,False
7,bottle,sparse,0.4,0.8,2,bottle,12,6,False,,,False
7,bottle,sparse,0.4,1.0,0,bottle,0,0,False,,,False
7,bottle,sparse,0.4,1.0,1,bottle,6,5,False,,,False
7,bottle,sparse,0.4,1.2,0,bottle,0,0,False,,,False
7,bottle,sparse,0.4,1.4,0,bottle,5,5,False,,,False
7,bottle,sparse,0.4,1.0,2,bottle,7,7,True,False,False,False
7,bottle,sparse,0.4,1.2,1,bottle,7,6,False,,,False
7,bottle,sparse,0.4,1.2,2,bottle,0,0,False,,,False
7,bottle,sparse,0.4,1.4,1,bottle,4,4,False,,,False
7,bottle,sparse,0.4,1.4,2,bottle,0,0,False,,,False
7,bottle,sparse,0.6,0.6,0,bottle,6,6,False,,,False
7,bottle,sparse,0.6,0.6,1,bottle,9,7,False,,,False
7,bottle,sparse,0.6,0.8,0,bottle,8,7,False,,,False
7,bottle,sparse,0.6,0.8,2,bottle,8,6,False,,,False
7,bottle,sparse,0.6,0.6,2,bottle,8,7,False,,,False
7,bottle,sparse,0.6,0.8,1,bottle,6,6,False,,,False
7,bottle,sparse,0.6,1.0,0,bottle,7,6,False,,,False
7,bottle,sparse,0.6,1.0,1,bottle,7,7,True,False,False,False
7,bottle,sparse,0.6,1.0,2,bottle,5,5,False,,,False
7,bottle,sparse,0.6,1.2,0,bottle,0,0,False,,,False
7,bottle,sparse,0.6,1.2,1,bottle,6,5,False,,,False
7,bottle,sparse,0.6,1.4,0,bottle,0,0,False,,,False
7,bottle,sparse,0.6,1.4,1,bottle,3,3,False,,,False
7,bottle,sparse,0.6,1.2,2,bottle,6,5,False,,,False
7,bottle,sparse,0.6,1.4,2,bottle,6,6,False,,,False
7,bottle,sparse,0.8,0.6,0,bottle,7,6,False,,,False
7,bottle,sparse,0.8,0.8,0,bottle,8,7,False,,,False
7,bottle,sparse,0.8,0.6,2,bottle,7,7,True,False,False,False
7,bottle,sparse,0.8,0.6,1,bottle,7,7,True,False,False,False
7,bottle,sparse,0.8,0.8,1,bottle,7,7,True,False,False,False
7,bottle,sparse,0.8,0.8,2,bottle,7,7,True,False,False,False
7,bottle,sparse,0.8,1.0,0,bottle,7,7,True,False,False,False
7,bottle,sparse,0.8,1.0,2,bottle,0,0,False,,,False
7,bottle,sparse,0.8,1.0,1,bottle,0,0,False,,,False
7,bottle,sparse,0.8,1.4,0,bottle,3,3,False,,,False
7,bottle,sparse,0.8,1.2,1,bottle,0,0,False,,,False
7,bottle,sparse,0.8,1.2,0,bottle,5,5,False,,,False
7,bottle,sparse,0.8,1.2,2,bottle,6,6,False,,,False
7,bottle,sparse,0.8,1.4,1,bottle,6,6,False,,,False
7,palm_tree,default,0.4,0.6,0,palm_tree,7,7,True,False,False,False
7,bottle,sparse,0.8,1.4,2,bottle,7,7,True,False,True,False
7,palm_tree,default,0.4,0.6,2,palm_tree,6,6,False,,,False
7,palm_tree,default,0.4,0.6,1,palm_tree,6,6,False,,,False
7,palm_tree,default,0.4,0.8,1,palm_tree,6,6,False,,,False
7,palm_tree,default,0.4,1.0,0,palm_tree,7,7,True,False,True,False
7,palm_tree,default,0.4,0.8,0,palm_tree,7,7,True,True,True,True
7,palm_tree,default,0.4,0.8,2,palm_tree,7,7,True,True,True,True
7,palm_tree,default,0.4,1.0,1,palm_tree,7,7,True,False,True,False
7,palm_tree,default,0.4,1.0,2,palm_tree,0,0,False,,,False
7,palm_tree,default,0.4,1.2,1,palm_tree,7,7,True,True,True,True
7,palm_tree,default,0.4,1.2,0,palm_tree,6,6,False,,,False
7,palm_tree,default,0.4,1.4,2,palm_tree,0,0,False,,,False
7,palm_tree,default,0.4,1.2,2,palm_tree,8,7,False,,,False
7,palm_tree,default,0.6,0.6,1,palm_tree,6,6,False,,,False
7,palm_tree,default,0.6,0.6,0,palm_tree,9,7,False,,,False
7,palm_tree,default,0.4,1.4,1,palm_tree,7,7,True,False,True,False
7,palm_tree,default,0.4,1.4,0,palm_tree,0,0,False,,,False
7,palm_tree,default,0.6,0.6,2,palm_tree,5,5,False,,,False
7,palm_tree,default,0.6,0.8,0,palm_tree,0,0,False,,,False
7,palm_tree,default,0.6,0.8,2,palm_tree,7,6,False,,,False
7,palm_tree,default,0.6,1.0,2,palm_tree,5,5,False,,,False
7,palm_tree,default,0.6,1.2,0,palm_tree,6,6,False,,,False
7,palm_tree,default,0.6,1.0,1,palm_tree,7,7,True,False,True,False
7,palm_tree,default,0.6,0.8,1,palm_tree,12,7,False,,,False
7,palm_tree,default,0.6,1.0,0,palm_tree,6,6,False,,,False
7,palm_tree,default,0.6,1.2,2,palm_tree,5,5,False,,,False
7,palm_tree,default,0.6,1.2,1,palm_tree,0,0,False,,,False
7,palm_tree,default,0.6,1.4,1,palm_tree,0,0,False,,,False
7,palm_tree,default,0.6,1.4,0,palm_tree,0,0,False,,,False
7,palm_tree,default,0.6,1.4,2,palm_tree,0,0,False,,,False
7,palm_tree,default,0.8,0.6,1,palm_tree,8,6,False,,,False
7,palm_tree,default,0.8,0.6,2,palm_tree,7,7,True,False,False,False
7,palm_tree,default,0.8,0.6,0,palm_tree,9,6,False,,,False
7,palm_tree,default,0.8,0.8,1,palm_tree,8,7,False,,,False
7,palm_tree,default,0.8,0.8,0,palm_tree,7,7,True,False,True,False
7,palm_tree,default,0.8,0.8,2,palm_tree,0,0,False,,,False
7,palm_tree,default,0.8,1.0,0,palm_tree,13,7,False,,,False
7,palm_tree,default,0.8,1.0,1,palm_tree,8,7,False,,,False
7,palm_tree,default,0.8,1.0,2,palm_tree,4,4,False,,,False
7,palm_tree,default,0.8,1.4,0,palm_tree,0,0,False,,,False
7,palm_tree,default,0.8,1.2,0,palm_tree,0,0,False,,,False
7,palm_tree,default,0.8,1.4,2,palm_tree,0,0,False,,,False
7,palm_tree,default,0.8,1.4,1,palm_tree,0,0,False,,,False
7,palm_tree,default,0.8,1.2,2,palm_tree,5,3,False,,,False
7,palm_tree,default,0.8,1.2,1,palm_tree,5,5,False,,,False
7,palm_tree,blur,0.4,0.6,0,palm_tree,5,5,False,,,False
7,palm_tree,blur,0.4,0.6,1,palm_tree,6,6,False,,,False
7,palm_tree,blur,0.4,0.6,2,palm_tree,8,6,False,,,False
7,palm_tree,blur,0.4,0.8,2,palm_tree,6,6,False,,,False
7,palm_tree,blur,0.4,0.8,1,palm_tree,6,6,False,,,False
7,palm_tree,blur,0.4,0.8,0,palm_tree,6,6,False,,,False
7,palm_tree,blur,0.4,1.2,0,palm_tree,3,3,False,,,False
7,palm_tree,blur,0.4,1.0,2,palm_tree,4,4,False,,,False
7,palm_tree,blur,0.4,1.2,1,palm_tree,5,5,False,,,False
7,palm_tree,blur,0.4,1.0,1,palm_tree,6,6,False,,,False
7,palm_tree,blur,0.4,1.0,0,palm_tree,4,4,False,,,False
7,palm_tree,blur,0.4,1.2,2,palm_tree,3,3,False,,,False
7,palm_tree,blur,0.4,1.4,0,palm_tree,3,3,False,,,False
7,palm_tree,blur,0.4,1.4,1,palm_tree,0,0,False,,,False
7,palm_tree,blur,0.4,1.4,2,palm_tree,5,5,False,,,False
7,palm_tree,blur,0.6,0.6,1,palm_tree,5,5,False,,,False
7,palm_tree,blur,0.6,0.6,2,palm_tree,4,4,False,,,False
7,palm_tree,blur,0.6,0.6,0,palm_tree,7,7,True,False,False,False
7,palm_tree,blur,0.6,0.8,1,palm_tree,4,4,False,,,False
7,palm_tree,blur,0.6,0.8,0,palm_tree,5,5,False,,,False
7,palm_tree,blur,0.6,0.8,2,palm_tree,5,5,False,,,False
7,palm_tree,blur,0.6,1.0,0,palm_tree,3,3,False,,,False
7,palm_tree,blur,0.6,1.0,1,palm_tree,6,6,False,,,False
7,palm_tree,blur,0.6,1.0,2,palm_tree,9,6,False,,,False
7,palm_tree,blur,0.6,1.2,0,palm_tree,6,6,False,,,False
7,palm_tree,blur,0.6,1.4,0,palm_tree,0,0,False,,,False
7,palm_tree,blur,0.6,1.2,2,palm_tree,4,4,False,,,False
7,palm_tree,blur,0.6,1.2,1,palm_tree,4,4,False,,,False
7,palm_tree,blur,0.8,0.6,0,palm_tree,8,7,False,,,False
7,palm_tree,blur,0.6,1.4,1,palm_tree,3,3,False,,,False
7,palm_tree,blur,0.6,1.4,2,palm_tree,0,0,False,,,False
7,palm_tree,blur,0.8,0.6,1,palm_tree,5,5,False,,,False
7,palm_tree,blur,0.8,0.6,2,palm_tree,7,6,False,,,False
7,palm_tree,blur,0.8,0.8,0,palm_tree,5,4,False,,,False
7,palm_tree,blur,0.8,0.8,2,palm_tree,3,3,False,,,False
7,palm_tree,blur,0.8,0.8,1,palm_tree,5,5,False,,,False
7,palm_tree,blur,0.8,1.0,2,palm_tree,0,0,False,,,False
7,palm_tree,blur,0.8,1.0,0,palm_tree,4,4,False,,,False
7,palm_tree,blur,0.8,1.0,1,palm_tree,4,4,False,,,False
7,palm_tree,blur,0.8,1.2,0,palm_tree,3,3,False,,,False
7,palm_tree,blur,0.8,1.2,1,palm_tree,0,0,False,,,False
7,palm_tree,blur,0.8,1.2,2,palm_tree,1,1,False,,,False
7,palm_tree,blur,0.8,1.4,0,palm_tree,0,0,False,,,False
7,palm_tree,sparse,0.4,0.6,1,palm_tree,6,5,False,,,False
7,palm_tree,sparse,0.4,0.6,0,palm_tree,6,5,False,,,False
7,palm_tree,blur,0.8,1.4,2,palm_tree,0,0,False,,,False
7,palm_tree,blur,0.8,1.4,1,palm_tree,0,0,False,,,False
7,palm_tree,sparse,0.4,0.6,2,palm_tree,5,5,False,,,False
7,palm_tree,sparse,0.4,0.8,0,palm_tree,9,6,False,,,False
7,palm_tree,sparse,0.4,0.8,1,palm_tree,7,6,False,,,False
7,palm_tree,sparse,0.4,0.8,2,palm_tree,7,6,False,,,False
7,palm_tree,sparse,0.4,1.0,1,palm_tree,5,5,False,,,False
7,palm_tree,sparse,0.4,1.0,0,palm_tree,7,6,False,,,False
7,palm_tree,sparse,0.4,1.0,2,palm_tree,7,6,False,,,False
7,palm_tree,sparse,0.4,1.2,0,palm_tree,3,3,False,,,False
7,palm_tree,sparse,0.4,1.2,2,palm_tree,5,5,False,,,False
7,palm_tree,sparse,0.4,1.2,1,palm_tree,10,7,False,,,False
7,palm_tree,sparse,0.4,1.4,0,palm_tree,6,6,False,,,False
7,palm_tree,sparse,0.6,0.6,0,palm_tree,6,6,False,,,False
7,palm_tree,sparse,0.4,1.4,2,palm_tree,0,0,False,,,False
7,palm_tree,sparse,0.4,1.4,1,palm_tree,0,0,False,,,False
7,palm_tree,sparse,0.6,0.6,1,palm_tree,11,6,False,,,False
7,palm_tree,sparse,0.6,0.6,2,palm_tree,7,6,False,,,False
7,palm_tree,sparse,0.6,0.8,1,palm_tree,8,7,False,,,False
7,palm_tree,sparse,0.6,0.8,0,palm_tree,5,5,False,,,False
7,palm_tree,sparse,0.6,0.8,2,palm_tree,6,5,False,,,False
7,palm_tree,sparse,0.6,1.0,0,palm_tree,7,7,True,True,True,True
7,palm_tree,sparse,0.6,1.0,1,palm_tree,7,7,True,False,True,False
7,palm_tree,sparse,0.6,1.2,1,palm_tree,7,7,True,False,True,False
7,palm_tree,sparse,0.6,1.0,2,palm_tree,8,7,False,,,False
7,palm_tree,sparse,0.6,1.2,0,palm_tree,7,6,False,,,False
7,palm_tree,sparse,0.6,1.2,2,palm_tree,9,7,False,,,False
7,palm_tree,sparse,0.6,1.4,0,palm_tree,0,0,False,,,False
7,palm_tree,sparse,0.6,1.4,1,palm_tree,0,0,False,,,False
7,palm_tree,sparse,0.6,1.4,2,palm_tree,6,6,False,,,False
7,palm_tree,sparse,0.8,0.8,0,palm_tree,11,7,False,,,False
7,palm_tree,sparse,0.8,0.6,2,palm_tree,4,4,False,,,False
7,palm_tree,sparse,0.8,0.6,0,palm_tree,7,7,True,False,False,False
7,palm_tree,sparse,0.8,0.6,1,palm_tree,7,4,False,,,False
7,palm_tree,sparse,0.8,1.0,0,palm_tree,7,7,True,False,True,False
7,palm_tree,sparse,0.8,0.8,1,palm_tree,7,6,False,,,False
7,palm_tree,sparse,0.8,0.8,2,palm_tree,7,6,False,,,False
7,palm_tree,sparse,0.8,1.0,1,palm_tree,5,5,False,,,False
7,palm_tree,sparse,0.8,1.0,2,palm_tree,9,7,False,,,False
7,stack_of_coins,default,0.4,0.6,0,stack_of_coins,0,0,False,,,False
7,palm_tree,sparse,0.8,1.2,2,palm_tree,9,7,False,,,False
7,palm_tree,sparse,0.8,1.2,0,palm_tree,7,7,True,False,True,False
7,palm_tree,sparse,0.8,1.2,1,palm_tree,6,5,False,,,False
7,palm_tree,sparse,0.8,1.4,2,palm_tree,0,0,False,,,False
7,palm_tree,sparse,0.8,1.4,0,palm_tree,0,0,False,,,False
7,palm_tree,sparse,0.8,1.4,1,palm_tree,9,7,False,,,False
7,stack_of_coins,default,0.4,0.6,1,stack_of_coins,0,0,False,,,False
